"rep_id","sesjon","parti_id","ant_taler","gj_ant_ord","alder","kjonn","talers_rolle","liste_nummer_valg"
"BEHA","1998-1999","A",37,237.540540540541,48,"mann","stortingsrepresentant",1
"BEHA","1999-2000","A",39,232.974358974359,49,"mann","stortingsrepresentant",1
"BEHA","2000-2001","A",23,386.434782608696,50,"mann","stortingsrepresentant",1
"BEHA","2001-2002","A",55,169.345454545455,51,"mann","stortingsrepresentant",1
"BEHA","2002-2003","A",58,277.327586206897,52,"mann","stortingsrepresentant",1
"BEHA","2003-2004","A",49,239.877551020408,53,"mann","stortingsrepresentant",1
"BEHA","2004-2005","A",39,210.076923076923,54,"mann","stortingsrepresentant",1
"BEHA","2005-2006","A",13,370.153846153846,55,"mann","stortingsrepresentant",1
"BEHA","2006-2007","A",23,355.260869565217,56,"mann","stortingsrepresentant",1
"BEHA","2007-2008","A",16,420.9375,57,"mann","stortingsrepresentant",1
"BEHA","2008-2009","A",26,358.423076923077,58,"mann","stortingsrepresentant",1
"BEHA","2009-2010","A",21,408.095238095238,59,"mann","stortingsrepresentant",1
"BEHA","2010-2011","A",24,374.208333333333,60,"mann","stortingsrepresentant",1
"BEHA","2011-2012","A",24,396,61,"mann","stortingsrepresentant",1
"BEHA","2012-2013","A",26,367.192307692308,62,"mann","stortingsrepresentant",1
"BEHH","2001-2002","H",6,627,34,"kvinne","stortingsrepresentant",6
"BEHH","2002-2003","H",15,583.466666666667,35,"kvinne","stortingsrepresentant",6
"BEHH","2003-2004","H",9,663,36,"kvinne","stortingsrepresentant",6
"BEHH","2004-2005","H",9,609.777777777778,37,"kvinne","stortingsrepresentant",6
"BEHH","2007-2008","H",2,430,40,"kvinne","stortingsrepresentant",1
"BEHH","2008-2009","H",2,413,40,"kvinne","stortingsrepresentant",1
"BEM","2009-2010","H",6,273.333333333333,54,"kvinne","stortingsrepresentant",1
"BEM","2010-2011","H",13,388.769230769231,55,"kvinne","stortingsrepresentant",1
"BEM","2011-2012","H",1,501,56,"kvinne","stortingsrepresentant",1
"BEM","2012-2013","H",2,722,57,"kvinne","stortingsrepresentant",1
"BEM","2013-2014","H",12,517.916666666667,58,"kvinne","stortingsrepresentant",9
"BEM","2014-2015","H",31,431.774193548387,59,"kvinne","stortingsrepresentant",9
"BEM","2015-2016","H",13,518.538461538462,60,"kvinne","stortingsrepresentant",9
"BENH","1998-1999","H",2,84.5,28,"mann","stortingsrepresentant",1
"BENH","1999-2000","H",2,106.5,29,"mann","stortingsrepresentant",1
"BENH","2000-2001","H",53,275.603773584906,30,"mann","stortingsrepresentant",1
"BENH","2001-2002","H",22,402.227272727273,31,"mann","stortingsrepresentant",1
"BENH","2002-2003","H",24,445.333333333333,32,"mann","stortingsrepresentant",1
"BENH","2003-2004","H",22,413.318181818182,33,"mann","stortingsrepresentant",1
"BENH","2004-2005","H",24,425.875,34,"mann","stortingsrepresentant",1
"BENH","2005-2006","H",80,269.1875,35,"mann","stortingsrepresentant",3
"BENH","2006-2007","H",80,240.8625,36,"mann","stortingsrepresentant",3
"BENH","2007-2008","H",83,224.915662650602,37,"mann","stortingsrepresentant",3
"BENH","2008-2009","H",95,269.873684210526,38,"mann","stortingsrepresentant",3
"BENH","2009-2010","H",132,285.212121212121,39,"mann","stortingsrepresentant",3
"BENH","2010-2011","H",125,289.96,40,"mann","stortingsrepresentant",3
"BENH","2011-2012","H",104,313.644230769231,41,"mann","stortingsrepresentant",3
"BENH","2012-2013","H",114,312.254385964912,42,"mann","stortingsrepresentant",3
"BENH","2013-2014","H",300,295.576666666667,43,"mann","regjering",1
"BENH","2014-2015","H",385,271.218181818182,44,"mann","regjering",1
"BENH","2015-2016","H",137,246.306569343066,45,"mann","regjering",1
"BHH","1998-1999","A",30,341.333333333333,37,"mann","stortingsrepresentant",1
"BHH","1999-2000","A",46,293.434782608696,38,"mann","regjering",1
"BHH","2000-2001","A",119,313.025210084034,39,"mann","regjering",1
"BHH","2001-2002","A",43,275.627906976744,40,"mann","stortingsrepresentant",1
"BHH","2002-2003","A",51,297.019607843137,41,"mann","stortingsrepresentant",1
"BHH","2003-2004","A",47,255.957446808511,42,"mann","stortingsrepresentant",1
"BHH","2004-2005","A",53,249.981132075472,43,"mann","stortingsrepresentant",1
"BHH","2005-2006","A",131,242.24427480916,44,"mann","regjering",1
"BHH","2006-2007","A",161,255.39751552795,45,"mann","regjering",1
"BHH","2007-2008","A",144,326.493055555556,46,"mann","regjering",1
"BHH","2008-2009","A",276,320.438405797101,47,"mann","regjering",1
"BHI","1998-1999","A",23,303.782608695652,56,"kvinne","stortingsrepresentant",10
"BHI","1999-2000","A",8,398.25,57,"kvinne","stortingsrepresentant",10
"BHI","2000-2001","A",14,312.214285714286,58,"kvinne","stortingsrepresentant",10
"BHI","2001-2002","A",37,240.351351351351,59,"kvinne","stortingsrepresentant",16
"BHI","2002-2003","A",39,223.923076923077,60,"kvinne","stortingsrepresentant",16
"BHI","2003-2004","A",19,317.210526315789,61,"kvinne","stortingsrepresentant",16
"BHI","2004-2005","A",17,306.647058823529,62,"kvinne","stortingsrepresentant",16
"BHI","2005-2006","A",9,423,63,"kvinne","stortingsrepresentant",10
"BHI","2006-2007","A",9,309.888888888889,64,"kvinne","stortingsrepresentant",10
"BHI","2007-2008","A",6,347.5,65,"kvinne","stortingsrepresentant",10
"BHI","2008-2009","A",8,464.125,66,"kvinne","stortingsrepresentant",10
"BJ","2001-2002","SV",75,242.866666666667,42,"mann","stortingsrepresentant",7
"BJ","2002-2003","SV",91,270.131868131868,43,"mann","stortingsrepresentant",7
"BJ","2003-2004","SV",77,279,44,"mann","stortingsrepresentant",7
"BJ","2004-2005","SV",96,275.583333333333,45,"mann","stortingsrepresentant",7
"BJ","2005-2006","SV",43,387.93023255814,46,"mann","stortingsrepresentant",9
"BJ","2006-2007","SV",31,463.387096774194,47,"mann","stortingsrepresentant",9
"BJ","2007-2008","SV",32,427.84375,48,"mann","stortingsrepresentant",9
"BJ","2008-2009","SV",32,405.34375,49,"mann","stortingsrepresentant",9
"BJFR","2001-2002","A",35,286.514285714286,57,"mann","stortingsrepresentant",9
"BJFR","2002-2003","A",34,323.617647058824,58,"mann","stortingsrepresentant",9
"BJFR","2003-2004","A",28,263.5,59,"mann","stortingsrepresentant",9
"BJFR","2004-2005","A",26,262.230769230769,60,"mann","stortingsrepresentant",9
"BJH","1998-1999","H",106,295.905660377359,63,"mann","stortingsrepresentant",8
"BJH","1999-2000","H",39,286.641025641026,64,"mann","stortingsrepresentant",8
"BJH","2000-2001","H",50,240.28,65,"mann","stortingsrepresentant",8
"BJH","2001-2002","H",17,416.058823529412,66,"mann","stortingsrepresentant",4
"BJH","2002-2003","H",18,363.111111111111,66,"mann","stortingsrepresentant",4
"BJH","2003-2004","H",37,330.135135135135,68,"mann","stortingsrepresentant",4
"BJH","2004-2005","H",24,428.25,69,"mann","stortingsrepresentant",4
"BJØB","1998-1999","H",28,227.607142857143,34,"mann","stortingsrepresentant",3
"BJØB","1999-2000","H",57,280.578947368421,35,"mann","stortingsrepresentant",3
"BJØB","2000-2001","H",42,264.285714285714,36,"mann","stortingsrepresentant",3
"BJØB","2001-2002","H",153,313.843137254902,37,"mann","regjering",2
"BJØB","2002-2003","H",116,258.724137931034,38,"mann","regjering",2
"BJØB","2003-2004","H",109,214.394495412844,39,"mann","regjering",2
"BJØB","2004-2005","H",45,236.533333333333,39,"mann","regjering",2
"BJØB","2005-2006","H",43,324.953488372093,41,"mann","stortingsrepresentant",4
"BJØB","2006-2007","H",76,339.263157894737,42,"mann","stortingsrepresentant",4
"BJØB","2007-2008","H",12,340.833333333333,42,"mann","stortingsrepresentant",4
"BJT","2001-2002","KrF",11,319,44,"kvinne","stortingsrepresentant",6
"BJT","2002-2003","KrF",7,348,45,"kvinne","stortingsrepresentant",6
"BJT","2003-2004","KrF",12,362.583333333333,46,"kvinne","stortingsrepresentant",6
"BJT","2004-2005","KrF",13,309.076923076923,47,"kvinne","stortingsrepresentant",6
"BJT","2005-2006","KrF",69,300.666666666667,48,"kvinne","stortingsrepresentant",13
"BJT","2006-2007","KrF",95,279.863157894737,49,"kvinne","stortingsrepresentant",13
"BJT","2007-2008","KrF",97,306.072164948454,50,"kvinne","stortingsrepresentant",13
"BJT","2008-2009","KrF",123,280.048780487805,51,"kvinne","stortingsrepresentant",13
"BLO","2009-2010","H",59,360.847457627119,52,"mann","stortingsrepresentant",5
"BLO","2010-2011","H",57,293.947368421053,53,"mann","stortingsrepresentant",5
"BLO","2011-2012","H",46,313.95652173913,54,"mann","stortingsrepresentant",5
"BLO","2012-2013","H",51,300.196078431373,55,"mann","stortingsrepresentant",5
"BLO","2013-2014","H",20,394.5,56,"mann","stortingsrepresentant",3
"BLO","2014-2015","H",23,400.130434782609,57,"mann","stortingsrepresentant",3
"BLO","2015-2016","H",4,682.5,57,"mann","stortingsrepresentant",3
"BMW","2013-2014","H",8,447.875,51,"mann","stortingsrepresentant",5
"BMW","2014-2015","H",18,329.666666666667,52,"mann","stortingsrepresentant",5
"BMW","2015-2016","H",7,450.428571428571,53,"mann","stortingsrepresentant",5
"BT","2000-2001","V",6,158.166666666667,50,"kvinne","stortingsrepresentant",1
"BT","2005-2006","V",51,154.235294117647,55,"kvinne","stortingsrepresentant",9
"BT","2006-2007","V",83,184.44578313253,56,"kvinne","stortingsrepresentant",9
"BT","2007-2008","V",91,181.945054945055,57,"kvinne","stortingsrepresentant",9
"BT","2008-2009","V",70,209.628571428571,58,"kvinne","stortingsrepresentant",9
"BT","2009-2010","V",168,233.630952380952,59,"kvinne","stortingsrepresentant",13
"BT","2010-2011","V",178,228.887640449438,60,"kvinne","stortingsrepresentant",13
"BT","2011-2012","V",170,236.423529411765,61,"kvinne","stortingsrepresentant",13
"BT","2012-2013","V",144,257.013888888889,62,"kvinne","stortingsrepresentant",13
"BTG","1998-1999","A",39,422.692307692308,54,"mann","stortingsrepresentant",6
"BTG","1999-2000","A",70,350.814285714286,55,"mann","regjering",6
"BTG","2000-2001","A",120,317.866666666667,56,"mann","regjering",6
"BTH","2006-2007","FrP",4,175.75,48,"kvinne","stortingsrepresentant",1
"BTH","2007-2008","FrP",5,297.6,49,"kvinne","stortingsrepresentant",1
"BTH","2008-2009","FrP",1,464,50,"kvinne","stortingsrepresentant",1
"BTH","2009-2010","FrP",39,271.128205128205,52,"kvinne","stortingsrepresentant",12
"BTH","2010-2011","FrP",60,274.6,53,"kvinne","stortingsrepresentant",12
"BTH","2011-2012","FrP",55,368.163636363636,54,"kvinne","stortingsrepresentant",12
"BTH","2012-2013","FrP",56,336.767857142857,55,"kvinne","stortingsrepresentant",12
"BTH","2013-2014","FrP",20,439.85,56,"kvinne","stortingsrepresentant",7
"BTH","2014-2015","FrP",35,477.342857142857,57,"kvinne","stortingsrepresentant",7
"BTH","2015-2016","FrP",19,353.842105263158,57,"kvinne","stortingsrepresentant",7
"BVS","2009-2010","SV",39,335.871794871795,38,"mann","regjering",11
"BVS","2010-2011","SV",60,339.416666666667,39,"mann","stortingsrepresentant",11
"BVS","2011-2012","SV",94,301.734042553192,40,"mann","regjering",11
"BVS","2012-2013","SV",167,256.491017964072,41,"mann","regjering",11
"BVS","2013-2014","SV",111,363.792792792793,42,"mann","stortingsrepresentant",17
"BVS","2014-2015","SV",140,358.335714285714,43,"mann","stortingsrepresentant",17
"BVS","2015-2016","SV",23,327.608695652174,44,"mann","stortingsrepresentant",17
"BYR","1998-1999","KrF",19,473.157894736842,44,"mann","stortingsrepresentant",4
"BYR","1999-2000","KrF",25,304.84,45,"mann","stortingsrepresentant",4
"BYR","2000-2001","KrF",45,333.111111111111,46,"mann","stortingsrepresentant",4
"BYR","2001-2002","KrF",29,491.931034482759,47,"mann","stortingsrepresentant",6
"BYR","2002-2003","KrF",24,456.375,48,"mann","stortingsrepresentant",6
"BYR","2003-2004","KrF",32,350.90625,49,"mann","stortingsrepresentant",6
"BYR","2004-2005","KrF",32,372.84375,50,"mann","stortingsrepresentant",6
"CIH","1998-1999","FrP",145,290.91724137931,55,"mann","stortingsrepresentant",3
"CIH","1999-2000","FrP",170,378.158823529412,56,"mann","stortingsrepresentant",3
"CIH","2000-2001","FrP",176,316.375,57,"mann","stortingsrepresentant",3
"CIH","2001-2002","FrP",117,410.957264957265,58,"mann","stortingsrepresentant",5
"CIH","2002-2003","FrP",106,338.61320754717,59,"mann","stortingsrepresentant",5
"CIH","2003-2004","FrP",89,355.786516853933,60,"mann","stortingsrepresentant",5
"CIH","2004-2005","FrP",103,350.747572815534,61,"mann","stortingsrepresentant",5
"CIH","2005-2006","FrP",15,640.133333333333,62,"mann","stortingsrepresentant",3
"CIH","2006-2007","FrP",31,628.741935483871,63,"mann","stortingsrepresentant",3
"CIH","2007-2008","FrP",47,415.765957446808,64,"mann","stortingsrepresentant",3
"CIH","2008-2009","FrP",61,425.147540983607,65,"mann","stortingsrepresentant",3
"CS","1998-1999","FrP",37,355,54,"mann","stortingsrepresentant",4
"CS","1999-2000","FrP",39,295.769230769231,55,"mann","stortingsrepresentant",4
"CS","2000-2001","FrP",37,292.810810810811,56,"mann","stortingsrepresentant",4
"CS","2001-2002","FrP",24,261.208333333333,57,"mann","stortingsrepresentant",5
"CS","2002-2003","FrP",17,408.764705882353,58,"mann","stortingsrepresentant",5
"CS","2003-2004","FrP",27,307.148148148148,59,"mann","stortingsrepresentant",5
"CS","2004-2005","FrP",16,433.4375,60,"mann","stortingsrepresentant",5
"CT","2005-2006","FrP",42,359.857142857143,43,"mann","stortingsrepresentant",14
"CT","2006-2007","FrP",44,404.909090909091,44,"mann","stortingsrepresentant",14
"CT","2007-2008","FrP",72,355.986111111111,45,"mann","stortingsrepresentant",14
"CT","2008-2009","FrP",62,409.709677419355,46,"mann","stortingsrepresentant",14
"CT","2009-2010","FrP",42,383.571428571429,47,"mann","stortingsrepresentant",8
"CT","2010-2011","FrP",53,391.056603773585,48,"mann","stortingsrepresentant",8
"CT","2011-2012","FrP",54,351.240740740741,49,"mann","stortingsrepresentant",8
"CT","2012-2013","FrP",62,360.564516129032,50,"mann","stortingsrepresentant",8
"CT","2013-2014","FrP",19,518.578947368421,51,"mann","stortingsrepresentant",13
"CT","2014-2015","FrP",30,486.8,52,"mann","stortingsrepresentant",13
"CT","2015-2016","FrP",10,622.4,52,"mann","stortingsrepresentant",13
"CTB","2013-2014","A",16,326.1875,29,"mann","stortingsrepresentant",5
"CTB","2014-2015","A",37,371.054054054054,30,"mann","stortingsrepresentant",5
"CTB","2015-2016","A",20,295.2,30,"mann","stortingsrepresentant",5
"DE","1998-1999","KrF",15,405.066666666667,28,"kvinne","stortingsrepresentant",1
"DE","1999-2000","KrF",18,353.888888888889,29,"kvinne","stortingsrepresentant",1
"DE","2000-2001","KrF",1,338,30,"kvinne","stortingsrepresentant",1
"DE","2001-2002","KrF",14,490.214285714286,31,"kvinne","stortingsrepresentant",4
"DE","2002-2003","KrF",16,562.5625,32,"kvinne","stortingsrepresentant",4
"DE","2003-2004","KrF",28,464.642857142857,33,"kvinne","stortingsrepresentant",4
"DE","2004-2005","KrF",12,427.333333333333,34,"kvinne","stortingsrepresentant",4
"DE","2006-2007","KrF",55,313.181818181818,36,"kvinne","stortingsrepresentant",1
"DE","2007-2008","KrF",72,369.583333333333,37,"kvinne","stortingsrepresentant",1
"DE","2008-2009","KrF",84,306.095238095238,38,"kvinne","stortingsrepresentant",1
"DE","2009-2010","KrF",72,335.583333333333,39,"kvinne","stortingsrepresentant",4
"DE","2010-2011","KrF",89,315.741573033708,40,"kvinne","stortingsrepresentant",4
"DE","2011-2012","KrF",58,348.241379310345,41,"kvinne","stortingsrepresentant",4
"DE","2012-2013","KrF",99,320.20202020202,42,"kvinne","stortingsrepresentant",4
"DH","2005-2006","KrF",67,363.492537313433,49,"mann","stortingsrepresentant",4
"DH","2006-2007","KrF",84,369.607142857143,50,"mann","stortingsrepresentant",4
"DH","2007-2008","KrF",85,372.611764705882,51,"mann","stortingsrepresentant",4
"DH","2008-2009","KrF",96,328.8125,52,"mann","stortingsrepresentant",4
"DH","2009-2010","KrF",94,340.478723404255,53,"mann","stortingsrepresentant",6
"DH","2010-2011","KrF",88,354.511363636364,54,"mann","stortingsrepresentant",6
"DH","2011-2012","KrF",75,413.746666666667,55,"mann","stortingsrepresentant",6
"DH","2012-2013","KrF",35,384.971428571429,55,"mann","stortingsrepresentant",6
"DOT","2005-2006","A",6,515.666666666667,24,"mann","stortingsrepresentant",1
"DOT","2006-2007","A",13,678.076923076923,25,"mann","stortingsrepresentant",1
"DOT","2007-2008","A",11,486.818181818182,26,"mann","stortingsrepresentant",1
"DOT","2008-2009","A",11,494.727272727273,27,"mann","stortingsrepresentant",1
"DOT","2009-2010","A",18,503.388888888889,28,"mann","stortingsrepresentant",10
"DOT","2010-2011","A",13,422.692307692308,29,"mann","stortingsrepresentant",10
"DOT","2011-2012","A",7,452.428571428571,30,"mann","stortingsrepresentant",10
"DOT","2012-2013","A",16,409.8125,31,"mann","stortingsrepresentant",10
"DTA","1998-1999","A",25,343.4,42,"mann","stortingsrepresentant",6
"DTA","1999-2000","A",19,448.052631578947,43,"mann","stortingsrepresentant",6
"DTA","2000-2001","A",40,394.15,44,"mann","stortingsrepresentant",6
"DTA","2001-2002","A",2,484.5,45,"mann","stortingsrepresentant",1
"DTA","2005-2006","A",22,436.545454545455,49,"mann","stortingsrepresentant",1
"DTA","2006-2007","A",119,260.033613445378,50,"mann","regjering",1
"DTA","2007-2008","A",125,254.216,51,"mann","regjering",1
"DTA","2008-2009","A",168,279.517857142857,52,"mann","regjering",1
"DTA","2010-2011","A",1,12,53,"mann","stortingsrepresentant",1
"DTA","2011-2012","A",3,183,55,"mann","stortingsrepresentant",1
"DTA","2012-2013","A",4,482.25,56,"mann","stortingsrepresentant",1
"DTA","2013-2014","A",43,307.883720930233,57,"mann","stortingsrepresentant",2
"DTA","2014-2015","A",64,335.890625,58,"mann","stortingsrepresentant",2
"DTA","2015-2016","A",33,327.424242424242,59,"mann","stortingsrepresentant",2
"EAG","2013-2014","H",14,602.928571428571,57,"kvinne","stortingsrepresentant",4
"EAG","2014-2015","H",22,486.818181818182,58,"kvinne","stortingsrepresentant",4
"EAG","2015-2016","H",8,532,58,"kvinne","stortingsrepresentant",4
"EAS","1999-2000","H",2,548,38,"kvinne","stortingsrepresentant",1
"EAS","2005-2006","H",50,324.92,44,"kvinne","stortingsrepresentant",7
"EAS","2006-2007","H",86,315.802325581395,45,"kvinne","stortingsrepresentant",7
"EAS","2007-2008","H",75,374.6,46,"kvinne","stortingsrepresentant",7
"EAS","2008-2009","H",78,308.384615384615,47,"kvinne","stortingsrepresentant",7
"EAS","2009-2010","H",85,303.447058823529,48,"kvinne","stortingsrepresentant",4
"EAS","2010-2011","H",99,319.929292929293,49,"kvinne","stortingsrepresentant",4
"EAS","2011-2012","H",91,317.362637362637,50,"kvinne","stortingsrepresentant",4
"EAS","2012-2013","H",97,313.237113402062,51,"kvinne","stortingsrepresentant",4
"EAS","2013-2014","H",94,229.829787234043,52,"kvinne","regjering",2
"EAS","2014-2015","H",83,236.493975903614,53,"kvinne","regjering",2
"EAS","2015-2016","H",24,259.833333333333,53,"kvinne","regjering",2
"EBO","2005-2006","A",1,379,32,"kvinne","stortingsrepresentant",2
"EBO","2009-2010","A",22,391.954545454545,37,"kvinne","stortingsrepresentant",1
"EBO","2010-2011","A",19,509.631578947368,38,"kvinne","stortingsrepresentant",1
"EBO","2011-2012","A",33,415.515151515152,39,"kvinne","stortingsrepresentant",1
"EBO","2012-2013","A",20,351.75,40,"kvinne","stortingsrepresentant",1
